ANO,TURNO,MUNICÍPIO,CANDIDATO,PARTIDO,VOTOS,LOCAL DE VOTAÇÃO,BAIRRO,REGIONAL
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,108,ESCOLA MUNICIPAL FREI TITO DE ALENCAR LIMA,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,112,ESCOLA MUNICIPAL PROF BELARMINA CAMPOS,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,FACULDADE FARIAS BRITO - CASTRO MONTE,VARJOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,126,ESCOLA ESTADUAL MURILO BORGES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,114,ESCOLA ESTADUAL DRAGAO DO MAR,MUCURIPE,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,89,ESCOLA MUNICIPAL FREI TITO DE ALENCAR LIMA,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,125,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,90,EMTI VEREADOR ALBERTO GOMES DE QUEIROZ,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,111,COLEGIO ANTARES - SANTOS DUMONT,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,118,ESCOLA ESTADUAL ARQUITETO ROGERIO FROES,CIDADE 2000,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,130,ESCOLA ESTADUAL MATIAS BECK,MUCURIPE,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,126,ESCOLA ESTADUAL MARIA JOSE MEDEIROS,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,121,COLEGIO ANTARES - OCELO PINHEIRO,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,122,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,123,COLEGIO ESPACO ABERTO - BENTO ALBUQUERQUE,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,86,ESCOLA MUNICIPAL FREI TITO DE ALENCAR LIMA,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,119,ESCOLA MUNICIPAL PROF BELARMINA CAMPOS,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,100,ESCOLA PROFISSIONAL MARIA ANGELA DA SILVEIRA BORGES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,112,CRECHE RACHEL GUIMARÃES MARTINS BARBOSA,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,115,ESCOLA ESTADUAL ARQUITETO ROGERIO FROES,CIDADE 2000,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,110,COLEGIO ANTARES - SANTOS DUMONT,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,115,ESCOLA ESTADUAL MARIA JOSE MEDEIROS,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,124,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,132,ESCOLA MUNICIPAL PROF BELARMINA CAMPOS,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,103,EMTI VEREADOR ALBERTO GOMES DE QUEIROZ,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,137,ESCOLA ESTADUAL MURILO BORGES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,114,COLEGIO ESPACO ABERTO - BENTO ALBUQUERQUE,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,ESCOLA MUNICIPAL FREI TITO DE ALENCAR LIMA,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,99,UNINTA - FACULDADE UNINTA FORTALEZA,COCÓ,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,114,ESCOLA MUNICIPAL DOM ALOISIO LORSCHEIDER,PRAIA DO FUTURO II,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,UNINTA - FACULDADE UNINTA FORTALEZA,COCÓ,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,117,ESCOLA ESTADUAL DRAGAO DO MAR,MUCURIPE,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,126,COLEGIO ANTARES - OCELO PINHEIRO,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,110,ESCOLA MUNICIPAL ODNILRA CRUZ MOREIRA,CIDADE 2000,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,106,ESCOLA PROFISSIONAL MARIA ANGELA DA SILVEIRA BORGES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,130,ESCOLA MUNICIPAL CONSUELO AMORA,MUCURIPE,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,117,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,94,ESCOLA MUNICIPAL COLONIA Z-8,VARJOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,118,IATE CLUBE,MUCURIPE,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,ESCOLA MUNICIPAL DOM ALOISIO LORSCHEIDER,PRAIA DO FUTURO II,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,130,ESCOLA MUNICIPAL PROF BELARMINA CAMPOS,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,ESCOLA MUNICIPAL CONSUELO AMORA,MUCURIPE,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,115,ESCOLA ESTADUAL MARIA JOSE MEDEIROS,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,133,ESCOLA ESTADUAL ARQUITETO ROGERIO FROES,CIDADE 2000,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,CRECHE RACHEL GUIMARÃES MARTINS BARBOSA,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,125,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,80,ESCOLA MUNICIPAL DOM ALOISIO LORSCHEIDER,PRAIA DO FUTURO II,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,101,ESCOLA MUNICIPAL DOM ALOISIO LORSCHEIDER,PRAIA DO FUTURO II,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,ESCOLA MUNICIPAL FREI TITO DE ALENCAR LIMA,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,91,FACULDADE FARIAS BRITO - CASTRO MONTE,VARJOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,COLEGIO ESPACO ABERTO - BENTO ALBUQUERQUE,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,141,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,137,COLEGIO ANTARES - OCELO PINHEIRO,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,112,ESCOLA PROFISSIONAL MARIA ANGELA DA SILVEIRA BORGES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,122,COLEGIO ANTARES - SANTOS DUMONT,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,138,CRECHE RACHEL GUIMARÃES MARTINS BARBOSA,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,111,ESCOLA MUNICIPAL ODNILRA CRUZ MOREIRA,CIDADE 2000,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,COLEGIO ANTARES - OCELO PINHEIRO,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,93,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,127,ESCOLA ESTADUAL DRAGAO DO MAR,MUCURIPE,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,126,ESCOLA ESTADUAL MARIA JOSE MEDEIROS,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,101,COLEGIO ESPACO ABERTO - BENTO ALBUQUERQUE,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,135,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,127,ESCOLA MUNICIPAL FREI TITO DE ALENCAR LIMA,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,129,ESCOLA MUNICIPAL CONSUELO AMORA,MUCURIPE,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,133,CRECHE RACHEL GUIMARÃES MARTINS BARBOSA,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,COLEGIO ANTARES - OCELO PINHEIRO,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,88,ESCOLA MUNICIPAL PROF. GODOFREDO DE CASTRO FILHO,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,103,ESCOLA MUNICIPAL ODNILRA CRUZ MOREIRA,CIDADE 2000,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,126,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,111,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,97,ESCOLA MUNICIPAL FREI TITO DE ALENCAR LIMA,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,90,ESCOLA ESTADUAL DEPUTADO MANOEL RODRIGUES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,104,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,CRECHE RACHEL GUIMARÃES MARTINS BARBOSA,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,122,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,104,ESCOLA ESTADUAL DEPUTADO MANOEL RODRIGUES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,85,ESCOLA MUNICIPAL FREI TITO DE ALENCAR LIMA,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,101,ESCOLA PROFISSIONAL MARIA ANGELA DA SILVEIRA BORGES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,127,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,124,COLEGIO ANTARES - OCELO PINHEIRO,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,ESCOLA MUNICIPAL ODNILRA CRUZ MOREIRA,CIDADE 2000,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,FACULDADE FARIAS BRITO - CASTRO MONTE,VARJOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,121,COLEGIO ANTARES - SANTOS DUMONT,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,123,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,129,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,104,COLEGIO ANTARES - SANTOS DUMONT,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,111,COLEGIO ANTARES - OCELO PINHEIRO,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,118,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,112,CRECHE RACHEL GUIMARÃES MARTINS BARBOSA,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,120,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,106,ESCOLA MUNICIPAL ODNILRA CRUZ MOREIRA,CIDADE 2000,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,102,UNINTA - FACULDADE UNINTA FORTALEZA,COCÓ,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,143,COLEGIO ANTARES - OCELO PINHEIRO,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,CRECHE RACHEL GUIMARÃES MARTINS BARBOSA,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,96,FACULDADE FARIAS BRITO - CASTRO MONTE,VARJOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,122,COLEGIO ANTARES - OCELO PINHEIRO,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,121,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,118,ESCOLA ESTADUAL DRAGAO DO MAR,MUCURIPE,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,139,ESCOLA ESTADUAL MURILO BORGES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,97,ESCOLA ESTADUAL MATIAS BECK,MUCURIPE,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,112,ESCOLA MUNICIPAL PROF BELARMINA CAMPOS,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,111,ESCOLA PROFISSIONAL MARIA ANGELA DA SILVEIRA BORGES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,92,FACULDADE FARIAS BRITO - CASTRO MONTE,VARJOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,110,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,114,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,115,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,115,UNINTA - FACULDADE UNINTA FORTALEZA,COCÓ,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,122,ESCOLA ESTADUAL MURILO BORGES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,ESCOLA MUNICIPAL PROF BELARMINA CAMPOS,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,99,FACULDADE FARIAS BRITO - CASTRO MONTE,VARJOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,119,UNINTA - FACULDADE UNINTA FORTALEZA,COCÓ,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,ESCOLA MUNICIPAL ODNILRA CRUZ MOREIRA,CIDADE 2000,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,128,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,117,UNINTA - FACULDADE UNINTA FORTALEZA,COCÓ,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,115,ESCOLA MUNICIPAL FREI TITO DE ALENCAR LIMA,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,150,FACULDADE FARIAS BRITO - CASTRO MONTE,VARJOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,UNINTA - FACULDADE UNINTA FORTALEZA,COCÓ,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,84,ESCOLA MUNICIPAL PROF. GODOFREDO DE CASTRO FILHO,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,103,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,124,FACULDADE FARIAS BRITO - CASTRO MONTE,VARJOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,90,EEFM - HELENITA MOTA,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,ESCOLA MUNICIPAL PROF BELARMINA CAMPOS,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,108,CRECHE RACHEL GUIMARÃES MARTINS BARBOSA,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,110,UNINTA - FACULDADE UNINTA FORTALEZA,COCÓ,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,115,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,115,FANOR - FACULDADE NORDESTE,DE LOURDES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,FACULDADE FARIAS BRITO - CASTRO MONTE,VARJOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,121,UNINTA - FACULDADE UNINTA FORTALEZA,COCÓ,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,98,COLEGIO ESPACO ABERTO - BENTO ALBUQUERQUE,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,129,COLEGIO FARIAS BRITO - PRÉ UNIVERSITARIO - JULIO ABREU,VARJOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,UNINTA - FACULDADE UNINTA FORTALEZA,COCÓ,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,UNINTA - FACULDADE UNINTA FORTALEZA,COCÓ,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,49,EEFM - HELENITA MOTA,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,47,ESCOLA DE GASTRONOMIA SOCIAL IVENS DIAS BRANCO,CAIS DO PORTO,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,70,COLÉGIO KENNEDY,PAPICU,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,70,CLUBE SEFAZ - UNIÃO DOS FUNC. FAZENDÁRIOS DO EST. DO CE - UFFEC,MEIRELES,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,104,ESCOLA ESTADUAL DEPUTADO MANOEL RODRIGUES,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,35,ESCOLA MUNICIPAL ODNILRA CRUZ MOREIRA,CIDADE 2000,7
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,49,COLEGIO ARI DE SA - MONSENHOR CATAO,ALDEOTA,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,21,CIES AIDA SANTOS,VICENTE PINZON,2
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,92,EEM DEPUTADO PAULO BENEVIDES,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,84,EM PROFª FERNANDA MARIA DE ALENCAR COLARES,LAGOA REDONDA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,86,EM PROFª FERNANDA MARIA DE ALENCAR COLARES,LAGOA REDONDA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,77,EM PROFª FERNANDA MARIA DE ALENCAR COLARES,LAGOA REDONDA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,97,EM PROFª FERNANDA MARIA DE ALENCAR COLARES,LAGOA REDONDA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,72,COLÉGIO PAIVA ANDRADE,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,90,EEEP JOSE DE BARCELOS,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,91,EEEP JOSE DE BARCELOS,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,83,EEEP JOSE DE BARCELOS,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,80,EEEP JOSE DE BARCELOS,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,87,EEEP JOSE DE BARCELOS,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,85,EEEP JOSE DE BARCELOS,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,96,EEEP JOSE DE BARCELOS,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,98,EEEP COMENDADOR MIGUEL GURGEL,GUAJERU,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,101,EEEP COMENDADOR MIGUEL GURGEL,GUAJERU,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,100,EEEP COMENDADOR MIGUEL GURGEL,GUAJERU,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,111,EEEP COMENDADOR MIGUEL GURGEL,GUAJERU,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,114,EEEP COMENDADOR MIGUEL GURGEL,GUAJERU,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,103,EEEP COMENDADOR MIGUEL GURGEL,GUAJERU,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,124,EEEP COMENDADOR MIGUEL GURGEL,GUAJERU,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,130,EEFM JOSE DE ALENCAR,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,122,EEFM JOSE DE ALENCAR,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,CLUBE DA CAIXA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,84,CLUBE DA CAIXA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,110,CLUBE DA CAIXA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,123,CLUBE DA CAIXA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,112,CLUBE DA CAIXA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,CLUBE DA CAIXA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,102,CLUBE DA CAIXA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,119,CLUBE DA CAIXA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,91,EM PROFª FERNANDA MARIA DE ALENCAR COLARES,LAGOA REDONDA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,96,EM PROFª FERNANDA MARIA DE ALENCAR COLARES,LAGOA REDONDA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,85,EM PROFª FERNANDA MARIA DE ALENCAR COLARES,LAGOA REDONDA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,99,EM PROFª FERNANDA MARIA DE ALENCAR COLARES,LAGOA REDONDA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,91,EM PROFª TELINA BARBOSA DA  COSTA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,EM PROFª TELINA BARBOSA DA  COSTA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,95,EMEIF DEMOCRITO ROCHA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,119,EMEIF DEMOCRITO ROCHA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,EMEIF DEMOCRITO ROCHA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,98,EMEIF DEMOCRITO ROCHA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,95,EMEIF DEMOCRITO ROCHA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,126,EMEIF DEMOCRITO ROCHA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,123,EEEP COMENDADOR MIGUEL GURGEL,GUAJERU,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,108,EEEP COMENDADOR MIGUEL GURGEL,GUAJERU,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,117,EEFM JOSE DE ALENCAR,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,EEFM JOSE DE ALENCAR,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,132,EEFM JOSE DE ALENCAR,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,118,EEFM JOSE DE ALENCAR,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,118,EEFM JOSE DE ALENCAR,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,88,EM PROFª TELINA BARBOSA DA  COSTA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,EM PROFª TELINA BARBOSA DA  COSTA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,82,EM PROFª TELINA BARBOSA DA  COSTA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,104,EEM DEPUTADO PAULO BENEVIDES,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,106,EEM DEPUTADO PAULO BENEVIDES,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,102,EEM DEPUTADO PAULO BENEVIDES,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,99,EEM DEPUTADO PAULO BENEVIDES,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,104,EEM DEPUTADO PAULO BENEVIDES,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,121,EEM LICEU DE MESSEJANA,MESSEJANA,6
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,121,EEM LICEU DE MESSEJANA,MESSEJANA,6
